,feature,class_label
3161,[-319.  -231.  -137.5 ...  569.   605.5  573. ],dog_bark
3162,[128.5 108.  102.5 ... 566.  518.  525.5],dog_bark
3163,[532.5 431.  104.  ... 403.  237.   62.5],dog_bark
3164,[791.  835.  862.  ... 618.  363.  184.5],dog_bark
3165,[  0.    0.    0.  ... 318.  239.5  92. ],dog_bark
3166,[-408.  -266.  -264.  ... 6007.  6195.5 6042.5],dog_bark
3167,[  0.    0.    0.  ... -40.   -8.  -66.5],dog_bark
3168,[ 5481.   4769.5  4844.5 ... -8049.5 -7647.  -7223.5],street_music
3169,[-2823.5 -1939.   -905.  ...  5303.5  5222.   5176. ],street_music
3170,[7628.  6150.5 5123.  ... 2405.  3479.5 4063. ],street_music
3171,[ 3510.   2698.   2641.  ... -2834.5 -2786.  -2614. ],street_music
3172,[10128.5  9408.5 10563.5 ...  2741.5  3368.   3319.5],street_music
3173,[ 4614.   4783.5  4825.5 ... -4054.5 -4555.  -4388. ],street_music
3174,[-6676.  -6180.  -5863.  ...  6595.5  6265.   5225.5],street_music
3175,[-754.  -759.5 -744.5 ...   67.   271.5  444.5],siren
3176,[-206.5 -152.   -79.  ...   11.    41.    41. ],siren
3177,[-439.5 -352.5 -209.  ...  229.5  212.   193.5],siren
3178,[    0.      0.      0.  ... -6027.  -4753.5 -2948. ],car_horn
3179,[ -838.5 -2350.  -4425.  ... -1064.5  -918.5  -758. ],car_horn
3180,[8251.  7869.5 6348.  ...  532.   412.   228.5],car_horn
3181,[-149.   -71.5   77.  ...  158.5   99.    96.5],car_horn
3182,[-1204.5   -34.    866.  ... -2537.  -1505.5  -365.5],car_horn
3183,[ -776.5  -798.5  -630.  ... -3234.5 -3476.  -3702. ],car_horn
3184,[ 539.  1211.  1791.5 ... 1657.5 2000.  2017. ],car_horn
3185,[-3689.5 -3473.5 -2865.5 ... 17895.5 16678.5 17350. ],car_horn
3186,[1687.  1181.5  647.5 ... 6474.5 7836.  8876. ],car_horn
3187,[18589.5 16796.5 10909.5 ...   124.   -208.5  -387. ],car_horn
3188,[9253.  9221.  8857.5 ... 3440.  5900.5 7477. ],car_horn
3189,[-516.5 -672.5 -665.  ... -741.5 -598.  -279.5],car_horn
3190,[1671.5 1892.5 2196.  ... 1171.  1113.  1077.5],car_horn
3191,[3180.5 2558.5 1953.  ... 2826.  2554.  2430.5],car_horn
3192,[204. 406. 378. ...  -3.   1.   2.],car_horn
3193,[1230. 1318. 1405. ... -330. -110. -114.],car_horn
3194,[ 244.  -40. -151. ...   13.   25.   -1.],car_horn
3195,[110.5  47.5  -9.  ... 328.5 388.  365. ],dog_bark
3196,[-19.5 -35.5 -46.5 ...  32.   62.5  40. ],dog_bark
3197,[1222.5 1108.5  850.  ...  841.   795.5  488. ],dog_bark
3198,[-406.5 -512.  -511.  ... -183.5 -217.5 -237.5],dog_bark
3199,[134.  100.5  24.  ... 979.  963.  870. ],dog_bark
3200,[430.5 412.  378.5 ...   2.   65.5 107. ],dog_bark
3201,[120.5 133.  109.5 ... 261.5 255.  256. ],dog_bark
3202,[ 261.   215.   171.  ... -709.5 -747.5 -722.5],dog_bark
3203,[ -83.   -85.5  -85.  ... -427.5 -418.  -376.5],air_conditioner
3204,[ 899.5 1051.   331.  ...  928.  1453.5  970. ],air_conditioner
3205,[-5005.  -4892.  -4950.5 ...  1001.5   618.    348.5],air_conditioner
3206,[-3174.5 -2979.5 -2779.  ... -1365.  -1060.5  -590. ],air_conditioner
3207,[ 144.   -54.  -121.  ...  845.   850.5  513.5],air_conditioner
3208,[ -249.    -49.     50.  ... -4163.5 -4551.5 -4744.5],air_conditioner
3209,[ -79.   29. -413. ...  825.  786. 1481.],air_conditioner
3210,[1607.5 2135.  2009.  ...  687.5  419.   100.5],air_conditioner
3211,[ 1475.5   384.5  -454.  ... -3728.  -3130.  -2432.5],air_conditioner
3212,[ -14.5  -16.5  -68.  ... 1975.5 1998.5 1794. ],air_conditioner
3213,[-2157.  -2339.5 -2325.  ... -3328.  -1696.  -1659. ],air_conditioner
3214,[1407.5 1573.5 2008.  ...  626.   418.   322.5],air_conditioner
3215,[-2147.5 -1925.5 -1297.5 ... -6721.5 -6302.5 -5514.5],air_conditioner
3216,[  376.5   304.    109.  ... -3016.5 -3124.  -3295. ],air_conditioner
3217,[    0.      0.      0.  ... -1820.  -1489.5 -1070. ],jackhammer
3218,[  -98.    -76.     42.5 ... -2614.5 -1691.   -617.5],jackhammer
3219,[ 1233.5   360.   -370.  ... -7228.5 -8575.5 -8212. ],jackhammer
3220,[3559.5 3364.  3199.  ... -219.5 -526.5 -689. ],jackhammer
3221,[-7314.  -6989.  -6812.  ... -1265.5 -1281.    306.5],jackhammer
3222,[-567.5 -260.5  267.5 ... 1236.5 1115.5  372.5],jackhammer
3223,[ 1186.5  -231.   -124.5 ... -2489.5 -2272.5 -1958. ],jackhammer
3224,[-195.  -194.   106.5 ... 4021.  4936.5 4446. ],jackhammer
3225,[-1646.  -1417.  -1252.5 ...  1089.   1055.    687. ],jackhammer
3226,[3461.5 2304.5 2075.5 ... -859.5 -542.  -265. ],jackhammer
3227,[   14.5  -730.5 -1051.  ... -6361.  -2509.5  1231.5],jackhammer
3228,[-277.5 -565.5 -931.  ... 2536.  2352.  2242.5],jackhammer
3229,[-1168.  -1739.5 -2134.5 ...  1499.5  1456.   1396. ],jackhammer
3230,[2467.5 1782.5  215.  ... 1191.  2342.  2955.5],jackhammer
3231,[2236.  2063.5 1835.  ... 2597.  1912.   971.5],jackhammer
3232,[ 3215.5  3451.   4068.  ... -3771.  -3542.5 -3386.5],jackhammer
3233,[ 673.  1004.5 1441.  ... 1002.5  965.   598. ],jackhammer
3234,[-3693.5 -4328.  -4781.  ...  2108.5  2045.5  2199.5],jackhammer
3235,[   65.5  -511.5 -1319.5 ...  -896.5 -1044.  -1181. ],jackhammer
3236,[ 3006.5  4017.5  4226.5 ... -2934.  -3128.  -3503.5],jackhammer
3237,[-1226.5 -1180.  -1211.5 ... -2579.  -2500.5 -2470. ],jackhammer
3238,[-3451.  -3561.  -3500.  ...   708.5  1297.5  1569. ],jackhammer
3239,[-2556.5 -2583.5 -2389.5 ...  -207.5   291.    931.5],jackhammer
3240,[   70.5   -47.    -25.  ... -4779.  -6531.5 -6093. ],jackhammer
3241,[1345.5  962.5  780.5 ... 3086.5 2498.5 2067.5],jackhammer
3242,[1495.5 1883.  2087.  ... -171.  -545.  -744. ],jackhammer
3243,[ 1499.    369.5 -1181.  ... -2244.  -2218.5 -2094.5],jackhammer
3244,[-635.5 -269.5  200.  ... 1994.  1934.  1873. ],jackhammer
3245,[-2113.5 -2414.5 -2754.5 ...  -438.5  -265.5  -150.5],jackhammer
3246,[ 1623.5  1168.    801.  ... -2651.5 -2375.5 -2420. ],jackhammer
3247,[ -192.5  -418.5  -796.  ... -2633.5 -3216.  -3542. ],jackhammer
3248,[-2954.5 -3487.5 -3762.  ...  2050.5  2345.   2959.5],jackhammer
3249,[-3279.  -2706.5 -2374.  ... -3891.5 -3997.  -3998.5],jackhammer
3250,[ 2892.   1885.   1283.  ... -2044.  -2127.5 -2124. ],jackhammer
3251,[1353.  1417.5 1559.  ... -651.  -189.5  291.5],jackhammer
3252,[-3888.5 -2333.  -3508.  ... -2192.  -2020.5 -1366. ],jackhammer
3253,[  776.5  1068.5  1105.  ... -1669.5 -2754.  -2679. ],jackhammer
3254,[-261.  1096.  1991.5 ... 5622.5 5009.5 4513. ],jackhammer
3255,[-2510.  -2737.  -3316.5 ... -1264.5  -899.5   839. ],jackhammer
3256,[3452.  2319.5 1457.  ... 4274.  3775.  3516. ],jackhammer
3257,[ 70.5  69.5  61.  ... 700.5 745.5 741.5],dog_bark
3258,[ 278.5  275.5  273.5 ... 1195.  1148.5 1138.5],dog_bark
3259,[1124.5 1108.5 1102.5 ...  265.   261.   261. ],dog_bark
3260,[259.  250.  238.5 ... 107.  109.  109. ],dog_bark
3261,[   2.     1.    -1.  ... -363.  -305.5 -251. ],dog_bark
3262,[-1566.5 -1377.5 -1896.  ...    45.     46.     43. ],dog_bark
3263,[ 41.   41.5  43.  ... -54.   59.  187. ],dog_bark
3264,[341.  376.  401.  ...  72.5  67.   59. ],dog_bark
3265,[1537.  1440.  1361.  ... -158.5 -131.  -101.5],siren
3266,[ 0.   0.   0.  ... 27.  10.5  2. ],dog_bark
3267,[  0.    0.    0.  ... -77.5 -67.    4.5],dog_bark
3268,[ 25.   28.   27.  ... 109.  152.5 171.5],dog_bark
3269,[  0.    0.    0.  ... 966.  624.  157.5],dog_bark
3270,[-6957.  -7752.  -7485.5 ...  -800.  -1173.  -1590.5],children_playing
3271,[  666.  1304.  2338. ... -1645.   169.  2227.],children_playing
3272,[-5339.  -5367.  -4960.5 ... -4046.  -4102.5 -4042. ],children_playing
3273,[-4694.5 -4539.  -4116.  ... -3631.5 -5094.5 -6596.5],children_playing
3274,[4930.5 2457.   255.5 ...  520.5 1053.  1135.5],children_playing
3275,[-7729.  -6376.5 -4583.5 ...  4273.5  2700.    918. ],children_playing
3276,[-5483.5 -4687.5 -3438.  ...  8567.   8922.   8994.5],children_playing
3277,[ 4023.   3836.5  3623.5 ... 10658.  10530.5 10402. ],dog_bark
3278,[5535.  5384.  5170.5 ...   20.    34.5   64. ],dog_bark
3279,[1218.  1191.5 1165.5 ... -875.5 -901.5 -899. ],dog_bark
3280,[ -930.5 -1006.5 -1048.  ...    34.     28.     25. ],dog_bark
3281,[2131.  2269.5 2423.  ...  177.   247.   276.5],dog_bark
3282,[ 689.   687.   763.  ... 2634.  2710.5 2793. ],dog_bark
3283,[-1744.  -1741.5 -1719.5 ...  -984.  -1328.5 -1664. ],dog_bark
3284,[ 148.   138.5  130.5 ...  -32.   -81.  -103. ],dog_bark
3285,[616.  622.  622.  ... 465.  514.5 622. ],dog_bark
3286,[546.  571.5 757.5 ... 814.5 822.  810.5],dog_bark
3287,[ -388.   1003.5  1610.  ... -2487.  -2514.5 -2981. ],jackhammer
3288,[-4016.  -3137.  -2827.  ...   -25.5   693.    900. ],jackhammer
3289,[-2831.  -2281.5 -1878.5 ...   939.    968.    717.5],jackhammer
3290,[1175.5 1515.5 1155.  ... 1055.5 1131.  1692.5],jackhammer
3291,[-1253.  -1000.5  -720.  ...  -592.5 -2097.5 -2024. ],jackhammer
3292,[ 1715.   2123.5  2675.5 ...  -410.5 -1416.  -1060. ],jackhammer
3293,[-652.5 -666.5 -797.  ... 2088.5 1008.5 1535.5],jackhammer
3294,[-313.5  253.   397.5 ...  881.5  953.  1240.5],jackhammer
3295,[2253.  1948.  2443.  ...   14.5   63.5  158.5],jackhammer
3296,[ 3516.5  3469.   3492.  ... -3139.5 -2886.5 -2722.5],street_music
3297,[1991.  2007.  1985.  ...   88.5  143.   171.5],street_music
3298,[2374.  2298.  2213.5 ... 6076.5 6017.  5987.5],street_music
3299,[7075.  7058.5 7041.5 ... 1387.5 1198.   922. ],street_music
3300,[ 1071.5   824.    702.  ... -1204.5 -1292.5 -1312. ],street_music
3301,[4411.5 4347.  4477.5 ... 7071.  7153.  7116. ],street_music
3302,[-33.  -11.5  -5.  ... -10.5  23.5  17.5],dog_bark
3303,[-278.  -265.5 -339.5 ... -114.  -122.  -117.5],dog_bark
3304,[ 80.5  81.5  75.5 ...  -5.5  -9.5 -35.5],car_horn
3305,[-1463.  -1461.5 -1463.  ...   158.    148.5   147. ],jackhammer
3306,[ 753.5  751.5  757.  ...   68.  -155.5  531. ],jackhammer
3307,[-506.  -492.5 -469.5 ...  530.   457.   451.5],jackhammer
3308,[ 267.   304.5  320.5 ... -457.5 -421.  -438.5],jackhammer
3309,[871.5 934.5 804.5 ... 269.5 267.5 267.5],jackhammer
3310,[ 144.5  225.   254.  ...   -2.5  -61.  -163. ],jackhammer
3311,[ 50.   60.   32.5 ... 944.  930.5 869.5],jackhammer
3312,[-710.  -717.5 -634.5 ...  194.   121.5  -35. ],jackhammer
3313,[ 330.   396.5  356.  ... -388.5 -438.  -441. ],jackhammer
3314,[-605.  -593.  -590.  ...  550.   524.   558.5],jackhammer
3315,[-146.  -100.   -94.  ...  113.   314.   376.5],jackhammer
3316,[-646.5 -655.  -653.  ... 1298.  1507.  1447.5],jackhammer
3317,[-489.5 -467.  -442.5 ...  699.5  684.5  701. ],jackhammer
3318,[   35.5    23.5    43.5 ... -2854.5  -954.5  4078.5],jackhammer
3319,[622.5 146.  -80.  ... 135.5 110.   44.5],jackhammer
3320,[ 832.   753.   795.  ...  -33.5   57.  -168. ],jackhammer
3321,[ 787.5  820.5  736.  ... -278.  -314.5 -270. ],jackhammer
3322,[-12.  -11.5 -13.  ... 112.5 119.  123.5],dog_bark
3323,[-374.  -341.  -316.  ... -421.  -431.  -438.5],dog_bark
3324,[-32.5 -39.5 -43.  ...  91.   90.5  85. ],dog_bark
3325,[   8.5    3.     0.  ... -383.5 -392.5 -390.5],dog_bark
3326,[   9.     8.   -52.5 ... -200.5  126.   466. ],dog_bark
3327,[19.  36.  22.  ... 65.5 88.5 72. ],dog_bark
3328,[-32.    0.   35.5 ... -66.5  97.  255. ],dog_bark
3329,[  5.   70.5 102.5 ... 203.5 194.  151.5],dog_bark
3330,[ 0.   0.   0.  ... 49.  55.  62.5],dog_bark
3331,[ 8.  14.  15.  ... 89.5 90.5 87. ],dog_bark
3332,[  44.5   45.    44.  ... -185.  -196.5 -203.5],dog_bark
3333,[-8.5 -8.5 -2.5 ... -0.5  3.5  3.5],dog_bark
3334,[-283. -391. -470. ...  217.  206.  166.],jackhammer
3335,[266. 306. 335. ...  27.  23.   8.],jackhammer
3336,[ 251.  201.  106. ... -502. -357. -285.],jackhammer
3337,[ 294.  324.  342. ...   19.  -74. -239.],jackhammer
3338,[-221. -192. -232. ...  -49.  -15.   30.],jackhammer
3339,[ 398.   32. -822. ...  245.  520.  744.],jackhammer
3340,[ 544.  865.  368. ... 1663. 1485. 1089.],jackhammer
3341,[ 167.   164.5  237.5 ... -417.5 -614.5 -803.5],children_playing
3342,[456.5 445.5 460.  ... 227.  148.   86. ],children_playing
3343,[-509.  -566.5 -677.  ...  141.   263.5  322. ],children_playing
3344,[ 352.   384.   351.  ... -343.5 -382.  -382. ],children_playing
3345,[148.5 139.5 126.  ... 132.5 113.   90.5],children_playing
3346,[ 515.5  732.5  845.  ... -323.5 -373.5 -420.5],children_playing
3347,[  83.5  121.5  143.  ...  -19.5  -86.  -100. ],children_playing
3348,[ -66.   -64.5  -67.  ... -232.5 -227.  -213.5],drilling
3349,[210.  187.5 178.5 ... 142.5 104.   81. ],drilling
3350,[ 91.5  81.   75.5 ... 200.5 197.5 199. ],drilling
3351,[-552.  -537.  -542.  ... -177.  -188.5 -195. ],drilling
3352,[ 57.5  65.5  62.5 ... -52.  -72.  -74.5],drilling
3353,[-54.  -60.  -67.  ... 351.5 359.5 370.5],drilling
3354,[ 70.5  63.5  58.5 ... -41.5 -20.    9. ],drilling
3355,[-265.  -235.5 -229.  ... -506.5 -526.5 -547.5],drilling
3356,[-295.5 -301.5 -302.5 ... -194.5 -211.  -204.5],drilling
3357,[-26.  -52.  -80.5 ... 142.  151.5 164.5],drilling
3358,[  51.     8.   -33.5 ... -355.  -350.  -339.5],drilling
3359,[-101.  -102.  -108.5 ...  336.5  308.5  290.5],drilling
3360,[176.5 192.5 231.5 ... 437.  441.5 443. ],drilling
3361,[ -30.5  -46.   -50.  ... -136.  -153.5 -140. ],drilling
3362,[175.5 186.  175.  ... -82.  -78.  -80. ],drilling
3363,[-477.5 -494.  -494.5 ...  185.   183.   192. ],drilling
3364,[-556.5 -544.5 -534.5 ...  284.5  290.   306.5],drilling
3365,[290.5 324.5 339.5 ...  36.   25.5  23. ],drilling
3366,[ 163.   148.   179.5 ... -142.  -136.5 -139. ],drilling
3367,[136.  142.  153.5 ... 187.5 208.5 220. ],drilling
3368,[356.5 350.5 327.5 ... 495.5 517.5 543. ],drilling
3369,[  78.5   65.5   55.5 ... -261.  -254.5 -252. ],drilling
3370,[  0.   0.   0. ... 281. 472. 662.],drilling
3371,[   968.    968.    968. ... -19818. -17356. -14479.],drilling
3372,[9468. 9038. 8600. ... 7342. 8397. 9414.],drilling
3373,[    41.    257.    496. ... -12378. -12970. -13550.],drilling
3374,[-17455. -15449. -13217. ...  17711.  18896.  19999.],drilling
3375,[-14116. -14609. -15090. ...  18852.  19529.  20175.],drilling
3376,[769.5 765.5 766.  ... 928.  934.  945. ],gun_shot
3377,[899.5 897.  901.5 ... 839.  851.  859. ],gun_shot
3378,[867.  875.  877.  ... 855.5 851.  838.5],gun_shot
3379,[759.  751.  752.  ... 831.  824.5 821.5],gun_shot
3380,[778.  783.  798.  ... 915.  910.5 904.5],gun_shot
3381,[831.  837.  830.5 ... 656.  696.5 718.5],gun_shot
3382,[ -3.  124.   97.5 ...  -7.  352.5 750. ],dog_bark
3383,[ 2621.5  2640.5  2587.5 ... -1188.5 -1175.5 -1305. ],dog_bark
3384,[-2360.5 -2115.  -1783.5 ... -1553.  -1405.  -1193.5],dog_bark
3385,[ -368.    215.5   633.  ...   353.5  -592.5 -1544.5],dog_bark
3386,[-616.  -278.5 -301.  ... 4749.5 4544.  4551.5],street_music
3387,[ 740.   715.   733.  ... 1066.5 1103.  1084.5],street_music
3388,[1004.   857.   781.  ... 1525.  1290.5 1161. ],street_music
3389,[-128.5 -172.  -219.5 ...  348.5 -121.  -553.5],street_music
3390,[ -513.    -92.    176.  ... -2389.5 -2598.  -2704.5],street_music
3391,[-2569.  -1711.5 -1224.  ...  1100.    971.    842.5],street_music
3392,[  12.   15.   15. ... -275. -270. -270.],dog_bark
3393,[130.5 145.  134.  ... 173.  172.5 168.5],siren
3394,[-56.  -51.  -42.  ... 100.5  96.   93. ],siren
3395,[162.  153.  135.5 ...  -7.   -4.   -2. ],siren
3396,[ 88.   81.   83.5 ... -21.5 -22.  -24.5],siren
3397,[-2.   1.5  7.5 ... 43.  52.5 58. ],siren
3398,[-24.  -23.  -24.  ...  45.   29.5  16. ],siren
3399,[65.5 68.5 70.5 ... 71.5 77.  78. ],siren
3400,[  5.5  -5.5 -17.5 ...  38.5  45.5  53.5],siren
3401,[  0.    0.    0.  ... 184.5 350.5 441.5],dog_bark
3402,[  0.    0.    0.  ... 383.5 129.5  42. ],dog_bark
3403,[   0.     0.     0.  ... -868.  -826.  -836.5],dog_bark
3404,[-122.5  -57.5  -31.5 ...   88.5  102.5  105. ],air_conditioner
3405,[-251.  -293.  -455.5 ...  281.   386.5  487. ],air_conditioner
3406,[ 694.5  567.   344.  ...  936.5  578.  1107. ],street_music
3407,[-553.  -631.5 -719.5 ... -755.  -718.5 -704.5],street_music
3408,[1370.  1319.  1289.5 ...   35.    89.   189. ],street_music
3409,[-339.5 -356.5 -412.  ... -136.5  -79.5  -30. ],street_music
3410,[  842.    841.    880.5 ... -1784.  -1710.5 -1598.5],street_music
3411,[134.  335.5 621.5 ... 271.  229.5 229.5],street_music
3412,[  0.    0.    0.  ... -25.  -34.5 -48. ],dog_bark
3413,[  0.    0.    0.  ... -54.5 -59.  -66. ],dog_bark
3414,[   0.    0.    0. ... -232. -245. -252.],dog_bark
3415,[ 0.   0.   0.  ... 73.  74.5 78.5],dog_bark
3416,[  0.   0.   0. ... 208. 205. 210.],dog_bark
3417,[-0.5 -1.   0.  ...  0.   0.   0. ],gun_shot
3418,"[ 1.00000e+00 -1.00000e+00  5.00000e-01 ...  5.08050e+03  9.06100e+03
  1.27895e+04]",gun_shot
3419,[ -9634.5 -10328.5 -10974.5 ...  15171.   14120.5  13112.5],street_music
3420,[-14772.  -14869.5 -14847.5 ...   3527.    3457.    3231. ],street_music
3421,[-7228.  -7605.  -7714.  ... -3120.  -4074.5 -4860.5],street_music
3422,[3121.  3396.  3415.5 ... -210.5  837.5 1587. ],street_music
3423,[ 9205.5  9365.   9476.5 ... -9434.  -8786.  -7928.5],street_music
3424,[-7173.  -6693.5 -6587.  ... -4965.  -5584.  -6283.5],street_music
3425,"[ 0.0000e+00 -2.0000e+00  0.0000e+00 ...  3.3510e+03  3.7570e+03
  4.0195e+03]",street_music
3426,[   62.    157.    343.  ... -6025.5 -5799.  -5283.5],street_music
3427,[ 4190.5  3924.5  3513.5 ... -3837.  -3615.  -3231. ],street_music
3428,[ 4120.5  4181.5  4189.  ... -6958.5 -7011.  -6768. ],street_music
3429,[ -9243.5  -9636.  -10201.  ...   1016.5    359.5   -133.5],street_music
3430,[-321.  -524.5 -480.5 ... 5543.  5668.  5695. ],street_music
3431,[-645.  -455.5 -340.5 ...  364.5  460.5  345. ],gun_shot
3432,[305.5 291.  298.5 ... 543.  503.5 520. ],dog_bark
3433,[  -97.    -37.5    15.  ... -1823.5 -1901.  -1933.5],dog_bark
3434,[-220.5 -235.  -239.  ...  403.5  384.   376.5],dog_bark
3435,[ 2.  16.  42.  ... -1.   0.5 -0.5],gun_shot
3436,[-11.  -11.  -12.5 ... -12.   -9.   -9.5],dog_bark
3437,[ 60.5  59.   56.5 ... -80.5 -76.  -76. ],dog_bark
3438,[-3.5 -5.  -4.  ... 15.  16.  17.5],dog_bark
3439,[-3.  -2.   0.5 ...  3.   7.   7.5],dog_bark
3440,[-703. -661. -632. ... 1118. 1074. 1089.],dog_bark
3441,[0. 0. 0. ... 0. 0. 0.],dog_bark
3442,[0. 0. 0. ... 0. 0. 0.],dog_bark
3443,[0. 0. 0. ... 0. 0. 0.],dog_bark
3444,[0. 0. 0. ... 0. 0. 0.],dog_bark
3445,[185.  158.  130.5 ...   0.    0.    0. ],dog_bark
3446,[-2506.  -1682.5  -986.  ...     0.     -4.     -9. ],dog_bark
3447,[ 0.   0.   0.  ... -1.  -0.5  0. ],dog_bark
3448,[     0.      0.      0. ... -10235.  -7952.  -6258.],engine_idling
3449,[-4136. -5234. -5418. ... 10559. 11603. 12535.],engine_idling
3450,[-16323. -15292. -14102. ...  22606.  20289.  10207.],engine_idling
3451,[-28351. -27898. -26022. ... -16956. -17108. -17167.],engine_idling
3452,[ -3163. -13046. -15182. ...   8442.   6027.   4295.],engine_idling
3453,[ -5718.  -6100.  -6761. ... -13080. -10459.  -8315.],engine_idling
3454,[13167. 13488. 13615. ... -4748. -5126. -5385.],engine_idling
3455,[-7302. -7461. -8226. ...  3410.  2015.  1352.],engine_idling
3456,[-4730. -2859.  -318. ...  2193.  4327.  5983.],engine_idling
3457,[ 1483.  2132.  2811. ... -9222.  5756.  9004.],engine_idling
3458,[  7800.  10160.  12921. ... -13999. -10021.  -7122.],engine_idling
3459,[   487. -11928. -19274. ... -19429. -18130. -17176.],engine_idling
3460,[ -6716.  -8702. -11193. ... -19737. -23026. -26488.],engine_idling
3461,[19788. 20723. 20613. ...   -65.   629.   570.],engine_idling
3462,[    0.     0.     0. ... -8645. -6677. -5405.],engine_idling
3463,[ -9478.  -9777. -10240. ...   8705.   5331.   1366.],engine_idling
3464,[ -243.  2098.  4367. ... 14662. 15390. 15256.],engine_idling
3465,[-3958. -2500. -1266. ...  2324.  4456.  6262.],engine_idling
3466,[5560. 5310. 5154. ... 2873. 2552. 2456.],engine_idling
3467,[ 7756.  9032. 10149. ... -2121.  1355.  3844.],engine_idling
3468,[ 2577.  2734.  2653. ... -2135. -2884. -4161.],engine_idling
3469,[ 5830.  8220. 11476. ... -1929. -2474. -3190.],engine_idling
3470,[    0.     0.     0. ... 21201. 18094. 15869.],engine_idling
3471,[-11975. -11661. -12511. ...  -8202.  -8157.  -5595.],engine_idling
3472,[-20597. -24492. -26462. ...  -6239.  -8409.  -9102.],engine_idling
3473,[-7517. -6352. -4127. ... -4519. -4518. -3710.],engine_idling
3474,[-7463. -4178.  -960. ... -8051. -7308. -6468.],engine_idling
3475,[-2238.  -670.   266. ...  1259.  -543. -1942.],engine_idling
3476,[-5663. -5003. -4525. ... 10540.  9259.  8754.],engine_idling
3477,[-2743. -2912. -2561. ...  5509.  5950.  6453.],engine_idling
3478,[ 9506. 11165. 12825. ... -2872. -1852. -1351.],engine_idling
3479,[ 6501.  5730.  4378. ... -6276. -5176. -4980.],engine_idling
3480,[ -1416.  -2060.  -3265. ...    -93.  -8911. -15866.],engine_idling
3481,[ -6213.  -8333. -10125. ... -19895. -26195. -29735.],engine_idling
3482,[ 14884.  14342.  13291. ... -10454.  -8551.  -8144.],engine_idling
3483,[-19958. -22323. -25035. ... -12851. -17291. -23199.],engine_idling
3484,[-30096. -27026. -20908. ... -11233. -13373. -14500.],engine_idling
3485,[-28312. -30508. -28679. ...  -7159.  -7116.  -7266.],engine_idling
3486,[-14648. -14518. -14944. ...  21237.  29053.  32767.],engine_idling
3487,[-7275. -7018. -6680. ... -3400. -4889. -8905.],engine_idling
3488,[ 32767.  32767.  29921. ...  -9114. -14537. -18629.],engine_idling
3489,[-13263. -15786. -15831. ...   4540.   2821.    743.],engine_idling
3490,[-20364. -20332. -19758. ... -12352. -23219. -20069.],engine_idling
3491,[-1843. -4514. -6531. ... -4380.  7639. 14557.],engine_idling
3492,[-1236.  2884.  4968. ... 12482. 14800. 16244.],engine_idling
3493,[ -9293. -11045. -12161. ...  -8046. -14704. -18799.],engine_idling
3494,[ 16385.  15770.  15328. ... -10959. -15048. -17426.],engine_idling
3495,[-17760. -12104.  -4927. ...   4430.   4290.   5277.],engine_idling
3496,[-17043. -14459. -11368. ...  -3602. -13881. -25286.],engine_idling
3497,[  6247.   6156.   5128. ...  -3185.  -8601. -14978.],engine_idling
3498,[-30095. -22642.  -4080. ...  -6174.  -6748.  -7460.],engine_idling
3499,[     0.      0.      0. ... -13101. -11493.  -9487.],engine_idling
3500,[-13950. -17383. -19454. ... -17043. -15790. -13508.],engine_idling
3501,[-8231. -8031. -8350. ...  7630.  9873. 12331.],engine_idling
3502,[4435. 5064. 4294. ... 3189. 3162. 2824.],engine_idling
3503,[-3084. -1443.   603. ... -4502. -2735. -2085.],engine_idling
